code;roundTheClock;zone24;timeZone;workingHours;coordinates latitude;coordinates longitude;fullAddress;subwayStations;locationCategory;services;conditionCode
818081;False;False;0;[[28800000, 75600000], None, [28800000, 75600000], None, [28800000, 75600000], None, [28800000, 75600000], None, [28800000, 75600000], None, [28800000, 75600000], None, [28800000, 75600000], None];55.728681;37.643347;г. Москва, ул. Летниковская,  2стр3;[['Павелецкая', 'ЗЕЛ', '310'], ['Павелецкая', 'КОР', '580']];Бизнес-центр;{'QRCODE': True, 'SELF_ENCASHMENT': False, 'PAY_CASH': False, 'CASHIN': False, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};True
745295;True;True;0;[];55.863768;37.50363;г. Москва, ул. Петрозаводская, д. 8;[];Отделение банка;{'QRCODE': True, 'PAY_CASH': False, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};True
60003219;True;True;0;[];55.734806;37.668156;г. Москва, ул. Марксистская, д. 9;[['Пролетарская', 'ФИО', '270'], ['Крестьянская Застава', 'САЛ', '330']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
650142;False;False;0;[[32400000, 79200000], None, [32400000, 79200000], None, [32400000, 79200000], None, [32400000, 79200000], None, [32400000, 79200000], None, [32400000, 79200000], None, [32400000, 79200000], None];55.757085;37.634056;г. Москва, ул. Малышева, д. 3;[['Китай-Город', 'ФИО', '140'], ['Китай-Город', 'ОРА', '140']];Магазин;{'PAY_SERVICES': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
11098691;False;False;0;[[28800000, 64800000], None, [28800000, 64800000], None, [28800000, 64800000], None, [28800000, 64800000], None, [28800000, 64800000], None, [28800000, 64800000], None, [28800000, 64800000], None];55.742823;37.554205;г. Москва, ул. Можайский Вал, д. 10;[['Студенческая', 'ГОЛ', '580'], ['Киевская', 'ГОЛ', '670'], ['Киевская', 'СИН', '690'], ['Киевская', 'КОР', '840']];Магазин;{'QRCODE': True, 'CASHIN_ITEMS_CNT40': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
60003545;True;True;0;[];55.662385;37.533607;г. Москва, ул. Академика Челомея,  4,  Б;[['Калужская', 'ОРА', '670']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
869286;False;False;0;[[28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None];55.79874;37.81854;г. Москва, ул. 15-я Парковая,  27;[['Первомайская', 'СИН', '1240'], ['Щёлковская', 'СИН', '1640']];Магазин;{'QRCODE': True, 'CASHIN_ITEMS_CNT40': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
926556;True;True;0;[];55.698655;37.562443;г. Москва, пр-кт Ленинский, д. 52;[['Воробьёвы Горы', 'КРА', '1220'], ['Академическая', 'ОРА', '1330'], ['Ленинский Проспект', 'ОРА', '1690'], ['Площадь Гагарина', 'КРЖ', '1760']];Отделение банка;{'QRCODE': True, 'PAY_CASH': False, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};True
10155529;False;False;0;[[30600000, 73800000], None, [30600000, 73800000], None, [30600000, 73800000], None, [30600000, 73800000], None, [30600000, 73800000], None, [30600000, 57600000], None, None, None];55.580887;37.644215;г. Москва, ул. Булатниковская, д. 6,  А;[];Отделение банка;{'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
11023383;False;False;0;[[36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None];55.609675;37.720106;г. Москва, б-р Ореховый, д. 14к3;[['Домодедовская', 'ЗЕЛ', '130']];ТЦ;{'QRCODE': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
455028;True;True;0;[];55.697827;37.620009;г. Москва, ш. Варшавское, д. 10к1;[['Верхние Котлы', 'КРЖ', '870'], ['Тульская', 'СЕР', '1130'], ['Крымская', 'КРЖ', '1230']];Отделение банка;{'QRCODE': True, 'PAY_CASH': False, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};True
651307;True;True;0;[];55.838483;37.379732;г. Москва, пр-д Новотушинский,  8к1;[['Волоколамская', 'СИН', '260']];Отделение банка;{'QRCODE': True, 'PAY_CASH': False, 'PAY_SERVICES': True, 'BARCODE': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': False};True
395137;False;False;0;[[36000000, 68400000], None, [36000000, 68400000], None, [36000000, 68400000], None, [36000000, 68400000], None, [36000000, 68400000], None, None, None, None, None];55.679347;37.738898;г. Москва, ул. Люблинская,  113,  А;[['Люблино', 'САЛ', '1470'], ['Волжская', 'САЛ', '1530'], ['Печатники', 'САЛ', '1600']];Отделение банка;{'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
10201553;True;True;0;[];55.687129;37.544973;г. Москва, пр-кт Ленинский, д. 75/9;[['Университет', 'КРА', '830']];Отделение банка;{'QRCODE': True, 'CASHIN_ITEMS_CNT40': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
233859;True;False;0;[];55.753276;37.486364;г. Москва, ул. Новозаводская, д. 22;[['Багратионовская', 'ГОЛ', '1280'], ['Филёвский Парк', 'ГОЛ', '1530']];None;{'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
60028962;True;True;0;[];55.803443;37.814433;г. Москва, б-р Сиреневый, д. 53;[['Щёлковская', 'СИН', '1130'], ['Первомайская', 'СИН', '1260']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
60003496;False;False;0;[[30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [34200000, 57600000], None, None, None];55.897016;37.632115;г. Москва, ул. Корнейчука, д. 44;[];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
11037739;True;True;0;[];55.682713;37.624495;г. Москва, ул. Нагатинская, д. 1;[['Нагатинская', 'СЕР', '140']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
10117394;False;False;0;[[32400000, 72000000], None, [32400000, 72000000], None, [32400000, 72000000], None, [32400000, 72000000], None, [32400000, 72000000], None, [36000000, 61200000], None, None, None];55.803443;37.814433;г. Москва, б-р Сиреневый, д. 53;[['Щёлковская', 'СИН', '1130'], ['Первомайская', 'СИН', '1260']];Отделение банка;{'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
850307;False;False;0;[[28800000, 79200000], None, [28800000, 79200000], None, [28800000, 79200000], None, [28800000, 79200000], None, [28800000, 79200000], None, [28800000, 79200000], None, [28800000, 79200000], None];55.862686;37.583026;г. Москва, ш. Алтуфьевское, д. 31, к. 1;[['Отрадное', 'СЕР', '1290'], ['Верхние Лихоборы', 'САЛ', '1510'], ['Владыкино', 'СЕР', '1670'], ['Окружная', 'КРЖ', '1680']];Магазин;{'QRCODE': True, 'CASHIN_ITEMS_CNT40': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
546836;False;False;0;[[36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None];55.850769;37.444518;г. Москва, ул. Сходненская, д. 56;[['Сходненская', 'ФИО', '260']];ТЦ;{'QRCODE': True, 'CASHIN_ITEMS_CNT40': False, 'SELF_ENCASHMENT': False, 'PAY_CASH': False, 'CASHIN': False, 'PAY_SERVICES': False, 'BARCODE': True, 'NFC': False, 'CASHOUT': True, 'DEPOSIT_OPEN': True};False
60015838;False;False;0;[[30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 59400000], None, None, None];55.862717;37.680625;г. Москва, пр-д Анадырский, д. 13;[['Бабушкинская', 'ОРА', '1270'], ['Свиблово', 'ОРА', '1820']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
60020657;True;True;0;[];55.751912;37.812794;г. Москва, пр-кт Зеленый,  54А;[['Новогиреево', 'ЖЕЛ', '110']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
11266;False;False;0;[[32400000, 68400000], None, [32400000, 68400000], None, [32400000, 68400000], None, [32400000, 68400000], None, [32400000, 68400000], None, [32400000, 59400000], None, None, None];55.516457;37.347323;г. Москва, ул. 5-я Нововатутинская,  9;[];Отделение банка;{'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
795817;False;False;0;[[30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [30600000, 70200000], None, [32400000, 61200000], None, None, None];55.704509;37.512838;г. Москва, пр-кт Мичуринский, д. 3;[['Ломоносовский Проспект', 'ЖЕЛ', '110']];Отделение банка;{'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
668559;False;False;0;[[32400000, 75600000], None, [32400000, 75600000], None, [32400000, 75600000], None, [32400000, 75600000], None, [32400000, 75600000], None, [32400000, 75600000], None, [36000000, 75600000], None];55.741014;37.415407;г. Москва, ул. Ярцевская, д. 25а;[['Молодёжная', 'СИН', '30']];Отделение банка;{'QRCODE': True, 'PAY_CASH': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
60000209;False;False;0;[[32400000, 64800000], None, [32400000, 64800000], None, [32400000, 64800000], None, [32400000, 64800000], None, [32400000, 64800000], None, None, None, None, None];55.682713;37.624495;г. Москва, ул. Нагатинская, д. 1;[['Нагатинская', 'СЕР', '140']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
10832969;False;False;0;[[28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None];55.665923;37.548742;г. Москва, ул. Профсоюзная,  64к2;[['Новые Черёмушки', 'ОРА', '500']];ТЦ;{'QRCODE': True, 'CASHIN_ITEMS_CNT40': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
60003500;False;False;0;[[28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None];55.581469;37.684775;г. Москва, ул. Липецкая, д. 13к2;[];Магазин;{'CASHIN_ITEMS_CNT200': True, 'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True, 'DEPOSIT_OPEN': True};True
468202;False;False;0;[[28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None, [28800000, 82800000], None];55.568619;37.577394;г. Москва, б-р Дмитрия Донского, д. 9, к. 1;[['Улица Старокачаловская', 'СЕГ', '50'], ['Бульвар Дмитрия Донского', 'СЕР', '90']];Магазин;{'PAY_SERVICES': True, 'BARCODE': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
25188;False;False;0;[[32400000, 64800000], None, [32400000, 64800000], None, [32400000, 64800000], None, [32400000, 64800000], None, [32400000, 64800000], None, None, None, None, None];55.662593;37.640093;г. Москва, пр-д Коломенский, д. 4;[['Каширская', 'ЗЕЛ', '980']];Медицинское учреждение;{'QRCODE': True, 'CASHIN_ITEMS_CNT40': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
806415;False;False;0;[[36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None, [36000000, 79200000], None];55.869208;37.663018;г. Москва, ул. Енисейская,  19к1;[['Бабушкинская', 'ОРА', '60']];ТЦ;{'QRCODE': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
60003183;True;True;0;[];55.800104;37.407471;г. Москва, ул. Таллинская, д. 26;[['Строгино', 'СИН', '350']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
60024141;True;True;0;[];55.793343;37.625809;г. Москва, ул. Сущевский Вал, д. 71;[['Марьина Роща', 'САЛ', '570']];Отделение банка;{'CASHIN_ITEMS_CNT200': True, 'SELF_ENCASHMENT': True, 'CASHIN': True, 'NFC': True, 'CASHOUT': True, 'BLIND_PERSON': True};True
162282;False;False;0;[[25200000, 0], None, [25200000, 0], None, [25200000, 0], None, [25200000, 0], None, [25200000, 0], None, [25200000, 0], None, [25200000, 0], None];55.759337;37.833566;г. Москва, ул. Прокатная, д. 2;[['Новогиреево', 'ЖЕЛ', '1270']];Магазин;{'QRCODE': True, 'PAY_SERVICES': True, 'BARCODE': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
10155510;False;False;0;[[32400000, 64800000], None, [32400000, 64800000], None, [32400000, 64800000], None, [32400000, 64800000], None, [32400000, 64800000], None, [32400000, 64800000], None, [32400000, 64800000], None];55.662151;37.525845;г. Москва, ул. Новаторов, д. 3;[['Калужская', 'ОРА', '1050']];Медицинское учреждение;{'QRCODE': True, 'CASHIN_ITEMS_CNT40': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'NFC': True, 'CASHOUT': True, 'DEPOSIT_OPEN': True};True
511956;False;False;0;[[32400000, 70200000], None, [32400000, 70200000], None, [32400000, 70200000], None, [32400000, 70200000], None, [32400000, 70200000], None, [36000000, 54000000], None, None, None];55.744765;37.66934;г. Москва, ул. Большая Андроньевская, д. 8;[['Площадь Ильича', 'ЖЕЛ', '640'], ['Римская', 'САЛ', '720'], ['Марксистская', 'ЖЕЛ', '900'], ['Таганская', 'КОР', '1030']];Отделение банка;{'QRCODE': True, 'SELF_ENCASHMENT': True, 'PAY_CASH': True, 'CASHIN': True, 'PAY_SERVICES': True, 'BARCODE': True, 'DEPOSIT_OPEN': True, 'CASHIN_ITEMS_CNT1': True};True
